player_id,name,birth_year,nationality,primary_position
53058,Renato Augusto,1988.0,Brazil,Midfield
53077,Alberto Botía,1989.0,Spain,Defender
53173,Philipp Wollscheid,1989.0,Germany,Defender
53238,Sergey Krivets,1986.0,Belarus,Midfield
53239,Jonathan Pereira,1987.0,Spain,Attack
53288,Marquinho,1986.0,Brazil,Midfield
53293,Manu Fernández,1986.0,Spain,Goalkeeper
53301,Marc Valiente,1987.0,Spain,Defender
53306,Guy Ndy Assembé,1986.0,Cameroon,Goalkeeper
53309,Jeffrén,1988.0,Venezuela,Midfield
53332,Juan Forlín,1988.0,Argentina,Defender
53350,Egor Filipenko,1988.0,Belarus,Defender
53359,Evandro,1986.0,Brazil,Midfield
53360,Jay Rodríguez,1989.0,England,Attack
53399,Adamo Coulibaly,1981.0,France,Attack
53400,Dominick Drexler,1990.0,Germany,Midfield
53408,Fabian Giefer,1990.0,Germany,Goalkeeper
53418,Kevin Kampl,1990.0,Slovenia,Midfield
53437,Bastian Oczipka,1989.0,Germany,Defender
53477,Jonathan Cristaldo,1989.0,Argentina,Attack
53523,Marco Torsiglieri,1988.0,Argentina,Defender
53533,Carlos Zambrano,1989.0,Peru,Defender
53534,Julian Koch,1990.0,Germany,Midfield
53536,Tolgay Arslan,1990.0,Germany,Midfield
53602,Marvin Bakalorz,1989.0,Germany,Midfield
53622,İlkay Gündoğan,1990.0,Germany,Midfield
53669,Matthias Ostrzolek,1990.0,Germany,Defender
53696,Lars Unnerstall,1990.0,Germany,Goalkeeper
54137,Caiuby,1988.0,Brazil,Attack
54149,Jonathan,1986.0,Brazil,Defender
54155,Mariano,1986.0,Brazil,Defender
54170,Ramires,1987.0,Brazil,Midfield
54183,Maicosuel,1986.0,Brazil,Attack
54217,Raúl Fernández,1988.0,Spain,Goalkeeper
54231,Isma López,1990.0,Spain,Defender
54235,Iker Muniain,1992.0,Spain,Attack
54245,Markel Susaeta,1987.0,Spain,Attack
54275,André Santos,1983.0,Brazil,Defender
54312,Felipe Santana,1986.0,Brazil,Defender
54383,John Fleck,1991.0,Scotland,Midfield
54488,Nicolás Bianchi Arce,1987.0,Argentina,Defender
54576,Sebastián Blanco,1988.0,Argentina,Midfield
54581,Ilija Nestorovski,1990.0,North Macedonia,Attack
54659,Holger Badstuber,1989.0,Germany,Defender
54774,Miguel de las Cuevas,1986.0,Spain,Attack
54775,Magnus Wolff Eikrem,1990.0,Norway,Attack
54781,Nicolás Otamendi,1988.0,Argentina,Defender
54794,Facundo Parra,1985.0,Argentina,Attack
54818,Egidio Arévalo Ríos,1982.0,Uruguay,Midfield
54845,Gabriel Hauche,1986.0,Argentina,Attack
54846,Fabian Holland,1990.0,Germany,Defender
54859,Álvaro Pereira,1985.0,Uruguay,Defender
54890,Leonardo Ulloa,1986.0,Argentina,Attack
54906,Matteo Darmian,1989.0,Italy,Defender
54916,Jonathan Rossini,1989.0,Switzerland,Defender
54921,Massimo Volta,1987.0,Italy,Defender
54928,Diego Godín,1986.0,Uruguay,Defender
54929,Leandro Castán,1986.0,Brazil,Defender
54933,Gilles Sunu,1991.0,Togo,Midfield
54935,Martín Cáceres,1987.0,Uruguay,Defender
54964,Patrick Ziegler,1990.0,Germany,Defender
54984,Diego Perotti,1988.0,Argentina,Attack
54996,João Victor,1988.0,Brazil,Midfield
55000,Vincenzo Fiorillo,1990.0,Italy,Goalkeeper
55001,Matteo Rubin,1987.0,Italy,Defender
55042,Diego Rigonato,1988.0,Brazil,Midfield
55044,Abraham Gneki Guié,1986.0,Cote d'Ivoire,Attack
55046,Benjamin Angoua,1986.0,Cote d'Ivoire,Defender
55089,Oliver Baumann,1990.0,Germany,Goalkeeper
55099,Nicolas Höfler,1990.0,Germany,Midfield
55114,Oliver Sorg,1990.0,Germany,Defender
55125,Chris Löwe,1989.0,Germany,Defender
55135,Cristian Álvarez,1985.0,Argentina,Goalkeeper
55156,Milton Caraglio,1988.0,Argentina,Attack
55213,Mario Paglialunga,1988.0,Argentina,Midfield
55215,Javier Pastore,1989.0,Argentina,Midfield
55237,Oswaldo Vizcarrondo,1984.0,Venezuela,Defender
55240,Mauro dos Santos,1989.0,Argentina,Defender
55247,Ádám Bogdán,1987.0,Hungary,Goalkeeper
55282,Ciprian Tatarusanu,1986.0,Romania,Goalkeeper
55291,Scott Arfield,1988.0,Canada,Midfield
55385,Granddi N'Goyi,1988.0,DR Congo,Midfield
55409,Younousse Sankharé,1989.0,Senegal,Midfield
55472,Rafael Marques,1983.0,Brazil,Defender
55508,Lewis Holtby,1990.0,Germany,Midfield
55510,Marco Höger,1989.0,Germany,Midfield
55512,Wilson Kamavuaka,1990.0,DR Congo,Midfield
55519,Christoph Moritz,1990.0,Germany,Midfield
55595,Benjamin Mokulu,1989.0,DR Congo,Attack
55597,Marcel Correia,1989.0,Portugal,Defender
55619,Nordin Amrabat,1987.0,Morocco,Attack
55687,Ritchie De Laet,1988.0,Belgium,Defender
55709,Emmanuel Mayuka,1990.0,Zambia,Attack
55735,Henrikh Mkhitaryan,1989.0,Armenia,Midfield
55742,Harry Arter,1989.0,Ireland,Midfield
55751,Samuel Armenteros,1990.0,Sweden,Attack
55769,Danilo D'Ambrosio,1988.0,Italy,Defender
55801,Marco Sau,1987.0,Italy,Attack
55854,Cristian Ansaldi,1986.0,Argentina,Defender
55866,Sebastián Dubarbier,1986.0,Argentina,Defender
55870,Mauro Formica,1988.0,Argentina,Midfield
55884,Pablo Pérez,1985.0,Argentina,Midfield
55895,Leonel Vangioni,1987.0,Argentina,Defender
55911,Adrián Calello,1987.0,Argentina,Midfield
55932,Carlos Matheu,1985.0,Argentina,Defender
55957,Álvaro González,1984.0,Uruguay,Midfield
55993,Pablo Álvarez,1984.0,Argentina,Defender
55997,José María Basanta,1984.0,Argentina,Defender
56036,Luís Neto,1988.0,Portugal,Defender
56046,Daniel Candeias,1988.0,Portugal,Attack
56059,Lucas Wilchez,1983.0,Argentina,Midfield
56066,Enzo Pérez,1986.0,Argentina,Midfield
56067,Pablo Piatti,1989.0,Argentina,Attack
56100,Leon Balogun,1988.0,Nigeria,Defender
56134,Javi Fuego,1984.0,Spain,Midfield
56294,Jérémy Grimm,1987.0,France,Midfield
56331,Bas Dost,1989.0,Netherlands,Attack
56416,Dries Mertens,1987.0,Belgium,Attack
56435,Roger,1985.0,Brazil,Midfield
56510,André Fomitschow,1990.0,Germany,Defender
56513,Oliver Kragl,1990.0,Germany,Midfield
56543,Jesús Rueda,1987.0,Spain,Defender
56609,Eros Pisano,1987.0,Italy,Defender
56693,Raffaele Bianco,1987.0,Italy,Midfield
56703,Simone Padoin,1984.0,Italy,Midfield
56711,Almog Cohen,1988.0,Israel,Midfield
56762,Pasquale Schiattarella,1987.0,Italy,Midfield
56777,Luísinho,1985.0,Portugal,Defender
56778,Joris Delle,1990.0,France,Goalkeeper
56790,Nenad Krsticic,1990.0,Serbia,Midfield
56794,Fabien Lemoine,1987.0,France,Midfield
56795,Cheikh M'Bengue,1988.0,Senegal,Defender
56802,Vincent Muratori,1987.0,France,Defender
56806,Vincent Nogueira,1988.0,France,Midfield
56807,Kévin Olimpa,1988.0,Martinique,Goalkeeper
56808,Quentin Othon,1988.0,France,Midfield
56809,Alexandre Oukidja,1988.0,Algeria,Goalkeeper
56810,Adrien Silva,1989.0,Portugal,Midfield
56815,Alexandre Raineau,1986.0,France,Defender
56817,Fabiano Santacroce,1986.0,Italy,Defender
56818,Morgan Schneiderlin,1989.0,France,Midfield
56820,Jérémy Sorbon,1983.0,France,Defender
56827,Anthony Weber,1987.0,France,Defender
56830,Sebastien De Maio,1987.0,France,Defender
56831,Juan Neira,1989.0,Argentina,Midfield
56841,Michelangelo Albertazzi,1991.0,Italy,Defender
56853,Federico Casarini,1989.0,Italy,Midfield
56854,Nicolò Cherubin,1986.0,Italy,Defender
56872,Andy King,1988.0,Wales,Midfield
56889,Francesco Della Rocca,1987.0,Italy,Midfield
56903,Diego Fabbrini,1990.0,Italy,Attack
56912,Levan Mchedlidze,1990.0,Georgia,Attack
56921,Alberto Pelagotti,1989.0,Italy,Goalkeeper
57051,Sebastian Rudy,1990.0,Germany,Midfield
57071,Péter Gulácsi,1990.0,Hungary,Goalkeeper
57079,Jack Rodwell,1991.0,England,Midfield
57091,Hanno Behrens,1990.0,Germany,Midfield
57110,Anthony Mounier,1987.0,France,Attack
57134,Matthieu Dreyer,1989.0,France,Goalkeeper
57135,Claude Dielna,1987.0,France,Defender
57144,Chahir Belghazouani,1986.0,Morocco,Attack
57162,Sofiane Feghouli,1989.0,Algeria,Midfield
57170,Féthi Harek,1982.0,Algeria,Defender
57186,Bakary Koné,1988.0,Burkina Faso,Defender
57207,Jordon Mutch,1991.0,England,Midfield
57208,Felipe Saad,1983.0,Brazil,Defender
57213,Damien Tibéri,1985.0,France,Midfield
57216,Ismaël Traoré,1986.0,Cote d'Ivoire,Defender
57229,Paulinho,1988.0,Brazil,Midfield
57275,Oussama Assaidi,1988.0,Morocco,Attack
57280,Giacomo Bonaventura,1989.0,Italy,Midfield
57285,Simone Colombi,1991.0,Italy,Goalkeeper
57295,Moussa Koné,1990.0,Cote d'Ivoire,Midfield
57337,Karim Aït-Fana,1989.0,Morocco,Attack
57342,Paul Alo'o Efoulou,1983.0,Cameroon,Attack
57343,Kévin Anin,1986.0,France,Midfield
57348,Thomas Ayasse,1987.0,France,Midfield
57349,Jonathan Ayité,1985.0,Togo,Attack
57354,Giuseppe Bellusci,1989.0,Italy,Defender
57355,Fahid Ben Khalfallah,1982.0,Tunisia,Attack
57358,Arnold Bouka Moutou,1988.0,Congo,Defender
57359,Emmanuel Bourgaud,1987.0,France,Midfield
57367,Johann Carrasso,1988.0,France,Goalkeeper
57370,Damien Da Silva,1988.0,France,Defender
57372,Lucas Deaux,1988.0,France,Midfield
57376,Antoine Devaux,1985.0,France,Midfield
57383,Brahim Ferradj,1987.0,Algeria,Defender
57389,Luigi Giorgi,1987.0,Italy,Midfield
57402,Charles Kaboré,1988.0,Burkina Faso,Midfield
57403,Foued Kadir,1983.0,Algeria,Midfield
57404,Jean-Armel Kana-Biyik,1989.0,Cameroon,Defender
57410,Yann Kermorgant,1981.0,France,Attack
57420,Lamine Koné,1989.0,Cote d'Ivoire,Defender
57423,Florin Gardos,1988.0,Romania,Defender
57449,Jamel Saihi,1987.0,Tunisia,Midfield
57466,Thiago Xavier,1983.0,Brazil,Midfield
57467,Romain Thomas,1988.0,France,Defender
57480,Mapou Yanga-Mbiwa,1989.0,France,Defender
57488,Simon Dawkins,1987.0,Jamaica,Attack
57500,César Azpilicueta,1989.0,Spain,Defender
57510,Aldo Angoula,1981.0,France,Defender
57515,Aly Cissokho,1987.0,France,Defender
57522,Andrés Fernández,1986.0,Spain,Goalkeeper
57525,Romain Genevois,1987.0,Haiti,Defender
57545,Johann Ramaré,1984.0,France,Midfield
57598,Klaus Gjasula,1989.0,Albania,Midfield
57643,Marcello Gazzola,1985.0,Italy,Defender
57644,Lys Gomis,1989.0,Senegal,Goalkeeper
57693,Mario Fernández,1988.0,Spain,Goalkeeper
57723,Iván Marcano,1987.0,Spain,Defender
57785,Roberto Canella,1988.0,Spain,Defender
57791,Diego Castro,1982.0,Spain,Attack
57800,Roberto Fernández,1979.0,Spain,Goalkeeper
57808,Natxo Insa,1986.0,Malaysia,Midfield
57816,Alberto Lora,1987.0,Spain,Midfield
57818,Míchel Madera,1985.0,Spain,Midfield
57825,Jorge Molina,1982.0,Spain,Attack
57842,Christopher Schindler,1990.0,Germany,Defender
57845,Tobias Strobl,1990.0,Germany,Midfield
57866,Adrián Colunga,1984.0,Spain,Attack
57876,Laure,1985.0,Spain,Defender
57895,Denys Oliynyk,1987.0,Ukraine,Attack
57922,Cristian Bustos,1983.0,Spain,Midfield
57935,Álvaro Giménez,1991.0,Spain,Attack
57941,Samuel Llorca,1985.0,Spain,Defender
57943,Aarón Ñíguez,1989.0,Spain,Attack
57944,Sergio Pelegrín,1979.0,Spain,Defender
57950,David Rodríguez,1986.0,Spain,Attack
57961,Edu Albacar,1979.0,Spain,Defender
57995,Daniel Didavi,1990.0,Germany,Midfield
58000,Artem Fedetskyi,1985.0,Ukraine,Defender
58001,Miku Fedor,1985.0,Venezuela,Attack
58009,Javi Flores,1986.0,Spain,Midfield
58013,Apoño,1984.0,Spain,Midfield
58064,Jonathan López,1981.0,Spain,Goalkeeper
58070,Diego Maínz,1982.0,Spain,Defender
58074,Carlos Martínez,1986.0,Spain,Defender
58076,Piti,1981.0,Spain,Midfield
58097,John Bostock,1992.0,Trinidad and Tobago,Midfield
58112,Omar Ramos,1988.0,Spain,Midfield
58115,Yoel Rodríguez,1988.0,Spain,Goalkeeper
58124,Julian Schieber,,Germany,Attack
58163,Boris Vukcevic,1990.0,Germany,Attack
58178,David Abraham,1986.0,Argentina,Defender
58205,André Schürrle,1990.0,Germany,Attack
58281,Simão,1988.0,Mozambique,Defender
58295,Petar Skuletic,1990.0,Serbia,Attack
58330,Víctor Díaz,1988.0,Spain,Defender
58341,Javi Varas,1982.0,Spain,Goalkeeper
58345,Jonathas,1989.0,Brazil,Attack
58358,Thomas Müller,1989.0,Germany,Attack
58361,Wilson Palacios,1984.0,Honduras,Midfield
58379,Maximilian Beister,,Germany,Attack
58396,Christian Groß,1989.0,Germany,Midfield
58405,Artem Kravets,1989.0,Ukraine,Attack
58426,Douglas,1990.0,Brazil,Defender
58437,Dani Schahin,1989.0,Germany,Attack
58474,Nikola Vujadinovic,1986.0,Montenegro,Defender
58489,Kyriakos Papadopoulos,1992.0,Greece,Defender
58497,Alberto García,1985.0,Spain,Goalkeeper
58500,Alfredo Morales,1990.0,United States,Midfield
58516,Lucas Barrios,1984.0,Paraguay,Attack
58576,Miguel Layún,1988.0,Mexico,Defender
58774,José Manuel Casado,1986.0,Spain,Defender
58789,Lolo,1984.0,Spain,Midfield
58799,Salva Sevilla,1984.0,Spain,Midfield
58818,Claudio Beauvue,1988.0,Guadeloupe,Attack
58864,Pierre-Emerick Aubameyang,1989.0,Gabon,Attack
58874,Ignacio Camacho,1990.0,Spain,Midfield
58884,Nacho Fernández,1990.0,Spain,Defender
58890,Gary Kagelmacher,1988.0,Uruguay,Defender
58949,Yevgen Konoplyanka,1989.0,Ukraine,Midfield
58970,Yevgen Shakhov,1990.0,Ukraine,Midfield
58993,Junior Hoilett,1990.0,Canada,Attack
58995,Anthony Jung,1991.0,Germany,Defender
59016,David Alaba,1992.0,Austria,Defender
59027,Roman Bürki,1990.0,Switzerland,Goalkeeper
59032,Aleksandar Dragovic,1991.0,Austria,Defender
59054,Lukas Hinterseer,1991.0,Austria,Attack
59059,Muhammed Ildiz,1991.0,Austria,Midfield
59082,Heinz Lindner,1990.0,Austria,Goalkeeper
59196,Philipp Zulechner,1990.0,Austria,Attack
59238,Marwin Hitz,1987.0,Switzerland,Goalkeeper
59248,Miguel Lopes,1986.0,Portugal,Defender
59323,Cristhian Stuani,1986.0,Uruguay,Attack
59340,Iago Falque,1990.0,Spain,Attack
59343,Manu Herrera,1981.0,Spain,Goalkeeper
59344,Asier Illarramendi,1990.0,Spain,Midfield
59349,Diego Mariño,1990.0,Spain,Goalkeeper
59375,David Zurutuza,1986.0,Spain,Midfield
59377,David de Gea,1990.0,Spain,Goalkeeper
59491,Anton Putilo,1987.0,Belarus,Midfield
59527,Jon Echaide,1988.0,Spain,Defender
59529,Pavol Farkas,1985.0,Slovakia,Defender
59551,Ángel Montoro,1988.0,Spain,Midfield
59558,Emilio Nsue,1989.0,Equatorial Guinea,Defender
59561,Dani Parejo,1989.0,Spain,Midfield
59597,Maciej Rybus,1989.0,Poland,Defender
59606,Craig Cathcart,1989.0,Northern Ireland,Defender
59631,Nacer Chadli,1989.0,Belgium,Attack
59641,Denis Odoi,1988.0,Ghana,Defender
59699,Simone Iacoponi,1987.0,Italy,Defender
59783,Franco Di Santo,1989.0,Argentina,Attack
59791,Jorge Teixeira,1986.0,Portugal,Defender
59866,Victor Moses,1990.0,Nigeria,Midfield
59938,Elderson,1988.0,Nigeria,Defender
59950,Damien Le Tallec,1990.0,France,Midfield
59957,Benjamin Moukandjo,1988.0,Cameroon,Attack
60026,Ronny Philp,1989.0,Romania,Defender
60028,Edgar Prib,1989.0,Germany,Midfield
60128,Luca Rossettini,1985.0,Italy,Defender
60289,Rajko Brezancic,1989.0,Serbia,Defender
60394,Philipp Klement,1992.0,Germany,Midfield
60444,Thiago Alcántara,1991.0,Spain,Midfield
60445,Jonathan dos Santos,1990.0,Mexico,Midfield
60517,Yacine Brahimi,1990.0,Algeria,Attack
60525,Yoann Court,1990.0,France,Attack
60530,Kévin Diaz,1988.0,France,Midfield
60534,Sebastian Eriksson,1989.0,Sweden,Midfield
60539,Lamine Gassama,1989.0,Senegal,Defender
60540,Valère Germain,1990.0,France,Attack
60542,Maxime Gonalons,1989.0,France,Midfield
60543,Mathieu Gorgelin,1990.0,France,Goalkeeper
60551,Lossémy Karaboué,1988.0,Cote d'Ivoire,Midfield
60558,Maxime Le Marchand,1989.0,France,Defender
60561,Anthony Lopes,1990.0,Portugal,Goalkeeper
60567,Francesco Migliore,1988.0,Italy,Defender
60570,Yohan Mollo,1989.0,France,Attack
60573,Yann M'Vila,1990.0,France,Midfield
60577,Nicolas N'Koulou,1990.0,Cameroon,Defender
60578,Prince Oniangué,1988.0,Congo,Midfield
60583,Jérémy Pied,1989.0,France,Defender
60588,Abdoul Camara,1990.0,Guinea,Attack
60591,Yannick Sagbo,1988.0,Cote d'Ivoire,Attack
60599,Samuel Souprayen,1989.0,France,Defender
60602,Yohann Thuram,1988.0,Guadeloupe,Goalkeeper
60603,Kévin Théophile-Catherine,1989.0,Martinique,Defender
60604,Eric Tié Bi,1990.0,Cote d'Ivoire,Midfield
60607,Pierrick Valdivia,1988.0,France,Midfield
60632,Theodor Gebre Selassie,1986.0,Czech Republic,Defender
60732,Denis Tonucci,1988.0,Italy,Defender
60744,Daryl Janmaat,1989.0,Netherlands,Defender
60761,Taleb Tawatha,1992.0,Israel,Defender
60779,Igor Martínez,1989.0,Spain,Midfield
60790,Toni Sunjic,1988.0,Bosnia-Herzegovina,Defender
60885,Marco Estrada,1983.0,Chile,Midfield
60889,Gary Medel,1987.0,Chile,Midfield
60890,Fabián Orellana,1986.0,Chile,Attack
60957,Sebastian Polter,1991.0,Germany,Attack
60990,Bruno Ecuele Manga,1988.0,Gabon,Defender
61087,Karim Bellarabi,1990.0,Germany,Attack
61253,José Callejón,1987.0,Spain,Attack
61344,Borja Viguera,1987.0,Spain,Attack
61358,Filippo Porcari,1984.0,Italy,Midfield
61375,Garra Dembélé,1986.0,Mali,Attack
61401,Vincenzo Rennella,1988.0,Italy,Attack
61447,Jem Karacan,1989.0,Turkey,Midfield
61449,Senad Lulic,1986.0,Bosnia-Herzegovina,Midfield
61464,Karim Yoda,1988.0,France,Attack
61511,Camillo Ciano,1990.0,Italy,Attack
61546,Facundo Roncaglia,1987.0,Argentina,Defender
61559,Hope Akpan,1991.0,Nigeria,Midfield
61560,Marc Albrighton,1989.0,,Midfield
61561,Barry Bannan,1989.0,Scotland,Midfield
61568,Jack Collison,1988.0,Wales,Midfield
61572,Chris Herd,1989.0,Australia,Midfield
61573,Jonathan Hogg,1988.0,England,Midfield
61575,Eric Lichaj,1988.0,United States,Defender
61583,Eunan O'Kane,1990.0,Ireland,Midfield
61588,Jordan Spence,1990.0,England,Defender
61591,Zoltán Stieber,1988.0,Hungary,Midfield
61592,James Tomkins,1989.0,England,Defender
61637,Emmanuel Rivière,1990.0,Martinique,Attack
61644,Jack Colback,1989.0,England,Midfield
61651,Jordan Henderson,1990.0,England,Midfield
61653,Conor Hourihane,1991.0,Ireland,Midfield
61682,Amine Chermiti,1987.0,Tunisia,Attack
61694,Neil Etheridge,1990.0,Philippines,Goalkeeper
61711,Callum McManaman,1991.0,England,Attack
61743,André Santos,1989.0,Portugal,Midfield
61751,Antonio Mazzotta,1989.0,Italy,Defender
61757,Nicola Rigoni,1990.0,Italy,Midfield
61770,Emanuele Terranova,1987.0,Italy,Defender
61783,Mirko Eramo,1989.0,Italy,Midfield
61786,Guido Marilungo,1989.0,Italy,Attack
61812,Yuri Berchiche,1990.0,Spain,Defender
61814,David Button,1989.0,England,Goalkeeper
61819,Charlie Daniels,1986.0,England,Defender
61832,Jake Livermore,1989.0,England,Midfield
61834,Ryan Mason,1991.0,England,Midfield
61841,Adam Smith,1991.0,England,Defender
61842,Andros Townsend,1991.0,England,Attack
61863,Edgar Cani,1989.0,Albania,Attack
61869,Raúl Goni,1988.0,Spain,Defender
61887,Federico Macheda,1991.0,Italy,Attack
61891,Fábio,1990.0,Brazil,Defender
61892,Rafael,1990.0,Brazil,Defender
61901,Mohammed Abdellaoue,1985.0,Norway,Attack
61989,Michael Esser,1987.0,Germany,Goalkeeper
62008,Stefan Johansen,1991.0,Norway,Midfield
62013,Anders Konradsen,1990.0,Norway,Midfield
62049,Mame Diouf,1987.0,Senegal,Attack
62052,Shane Ferguson,1991.0,Northern Ireland,Midfield
62094,James Tavernier,1991.0,England,Defender
62121,Odion Ighalo,1989.0,Nigeria,Attack
62144,Antoñito,1987.0,Spain,Defender
62240,Maynor Figueroa,1983.0,Honduras,Defender
62351,Abdoulaye Bamba,1990.0,Cote d'Ivoire,Defender
62379,Cristian Pasquato,1989.0,Italy,Attack
62415,Panagiotis Tachtsidis,1991.0,Greece,Midfield
62611,Sergio Mora,1979.0,Spain,Midfield
62638,Nathan Baker,1991.0,England,Defender
62642,Nathan Delfouneso,1991.0,England,Attack
62688,Scott Dann,1987.0,England,Defender
62713,Ryder Matos,1993.0,Brazil,Attack
62716,Michele Camporese,1992.0,Italy,Defender
62735,Pietro Iemmello,1992.0,Italy,Attack
62751,Giuseppe De Luca,1991.0,Italy,Attack
62800,Adam Hlousek,1988.0,Czech Republic,Defender
62913,Lillo Castellano,1989.0,Spain,Defender
62915,Álvaro Domínguez,1989.0,Spain,Defender
62920,Víctor Ruiz,1989.0,Spain,Defender
62941,Jordi Figueras,1987.0,Spain,Defender
62945,Luis Hernández,1989.0,Spain,Defender
63022,Jan Moravek,1989.0,Czech Republic,Midfield
63040,Oier Sanjurjo,1986.0,Spain,Midfield
63056,Roberto Torres,1989.0,Spain,Midfield
63186,Roberto Soriano,1991.0,Italy,Midfield
63200,Ashley Barnes,1989.0,England,Attack
63209,Ádám Pintér,1988.0,Hungary,Defender
63226,Jules Goda,1989.0,Cameroon,Goalkeeper
63252,Tomas Hubocan,1985.0,Slovakia,Defender
63265,Igor Lewczuk,1985.0,Poland,Defender
63285,Kagisho Dikgacoi,1984.0,South Africa,Midfield
63290,Víctor Sánchez,1987.0,Spain,Midfield
63293,Tiago Pinto,1988.0,Portugal,Defender
63342,Leroy Fer,1990.0,Netherlands,Midfield
63384,Adrian Nikci,1989.0,Switzerland,Attack
63463,Daniel Wass,1989.0,Denmark,Midfield
63494,Étienne Capoue,1988.0,France,Midfield
63531,Kwadwo Asamoah,1988.0,Ghana,Midfield
63689,Fran Rico,1987.0,Spain,Midfield
63695,Dani Benítez,1987.0,Spain,Attack
63706,Mikel Saizar,1983.0,Spain,Goalkeeper
63723,David Lombán,1987.0,Spain,Defender
63737,Petr Jiracek,1986.0,Czech Republic,Midfield
63821,Aron Gunnarsson,1989.0,Iceland,Midfield
63824,Libor Kozak,1989.0,Czech Republic,Attack
63833,Jiloan Hamad,1990.0,Iraq,Midfield
63846,Anele Ngcongca,1987.0,South Africa,Defender
63899,Josef Husbauer,1990.0,Czech Republic,Midfield
63955,Vaclav Pilar,1988.0,Czech Republic,Midfield
63965,Michael Rabusic,1989.0,Czech Republic,Attack
64000,Tomáš Vaclík,1989.0,Czech Republic,Goalkeeper
64134,Néstor Araújo,1991.0,Mexico,Defender
64147,Zouhaier Dhaouadi,1988.0,Tunisia,Attack
64229,Mihai Roman,1984.0,Romania,Attack
64248,Florian Trinks,1992.0,Germany,Midfield
64308,Brown Ideye,1988.0,Nigeria,Attack
64339,Pizzi,1989.0,Portugal,Midfield
64363,Dani Castellano,1987.0,Spain,Defender
64399,Vicente Guaita,1987.0,Spain,Goalkeeper
64411,Juanfran Moreno,1988.0,Spain,Defender
64419,Joan Tomás,1985.0,Spain,Attack
64484,Manucho,1983.0,Angola,Attack
64545,Sebastián Fernández,1985.0,Uruguay,Attack
64598,Bernardo Espinosa,1989.0,Colombia,Defender
64791,Süleyman Koc,1989.0,Germany,Attack
64793,Leonardo Pavoletti,1988.0,Italy,Attack
64992,Issam El Adoua,1986.0,Morocco,Midfield
65060,Borja Gómez,1988.0,Spain,Defender
65177,Khalid Sekkat,1984.0,Morocco,Defender
65230,Sergio Busquets,1988.0,Spain,Midfield
65233,Teerasil Dangda,1988.0,Thailand,Attack
65237,Andreu Fontàs,1989.0,Spain,Defender
65239,Jorge Morcillo,1986.0,Spain,Defender
65243,Abraham González,1985.0,Spain,Midfield
65255,Timm Klose,1988.0,Switzerland,Defender
65263,Jordi Masip,1989.0,Spain,Goalkeeper
65266,Rubén Miño,1989.0,Spain,Goalkeeper
65278,Pedro,1987.0,Spain,Attack
65301,Xavi Torres,1986.0,Spain,Midfield
